Continuons	VER:pres	continuer
en	PRP	en
fout.	ABR	fout.
J'	NAM	J'
admire	VER:pres	admirer
le	DET:ART	le
calme	ADJ	calme
et	KON	et
la	DET:ART	le
courtoisie	NOM	courtoisie
des	PRP:det	du
usagers	NOM	usager
dans	PRP	dans
un	DET:ART	un
TGV	ABR	TGV
en	PRP	en
même	ADV	même
de	PRP	de
RER	ABR	RER
B	NAM	B
en	PRP	en
heure	NOM	heure
de	PRP	de
pointe	NOM	pointe
,	PUN	,
versus...	ABR	versus...
https://t.co/dkZnDyLezH	NOM	https://t.co/dkZnDyLezH
Quelle	ADJ	Quelle
drôle	ADJ	drôle
de	PRP	de
silhouette	NOM	silhouette
…	PUN	…
Ce	VER:pres	Ce
bus	VER:pper	boire
aménagé	VER:pper	aménager
appartient	VER:pres	appartenir
à	PRP	à
une	DET:ART	un
secte	NOM	secte
américaine	ADJ	américain
,	PUN	,
les	DET:ART	le
Twelve	NAM	Twelve
Tribes	NAM	Tribes
(12	ADJ	(12
tribus)	NOM	tribus)
,	PUN	,
qui...	ABR	qui...
https://t.co/AB5b2UPSOs	NOM	https://t.co/AB5b2UPSOs
Ptdrrrrrrrr	NAM	Ptdrrrrrrrr
t'	PRO:PER	te
as	VER:pres	avoir
un	DET:ART	un
mec	NOM	mec
il	PRO:PER	il
est	VER:pres	être
fou	ADJ	fou
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
devant	PRP	devant
le	DET:ART	le
cul	NOM	cul
d'	PRP	de
une	DET:ART	un
meuf	NOM	meuf
😂😂	ADJ	😂😂
Wsh	NAM	Wsh
ils	PRO:PER	il
cassent	VER:pres	casser
les	DET:ART	le
couilles	NOM	couille
les	DET:ART	le
2	NUM	@card@
la	NOM	la
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
Infotrafic	NAM	Infotrafic
#RERC	ADJ	#RERC
Reprise	NOM	reprise
progressive	ADJ	progressif
du	PRP:det	du
trafic	NOM	trafic
entre	PRP	entre
Massy	NAM	Massy
P.	NAM	P.
et	KON	et
Choisy	NAM	Choisy
le	DET:ART	le
Roi.	NAM	Roi.
(incident	VER:pres	(incident
de	PRP	de
signalisation	NOM	signalisation
à	PRP	à
Pont	NAM	Pont
de	PRP	de
Rungis)	NAM	Rungis)
@LigneH_SNCF	NAM	@LigneH_SNCF
Après	NAM	Après
un	DET:ART	un
arrêt	NOM	arrêt
à	PRP	à
Argenteuil,	ABR	Argenteuil,
non	ADV	non
prévu	VER:pper	prévoir
,	PUN	,
la	DET:ART	le
reprise	NOM	reprise
de	PRP	de
la	DET:ART	le
circulation	NOM	circulation
amene	VER:pres	amene
un	DET:ART	un
courant	NOM	courant
d'	PRP	de
air	NOM	air
salutaire	ADJ	salutaire
...	PUN	...
J'	NAM	J'
ai	VER:pres	avoir
telment	NOM	telment
mal	ADV	mal
putain	ADJ	putain
j'	PRO:PER	je
ai	VER:pres	avoir
envie	NOM	envie
de	PRP	de
pleuré	VER:pper	pleurer
toute	PRO:IND	tout
les	DET:ART	le
larmes	NOM	larme
de	PRP	de
mon	DET:POS	mon
corps.	NOM	corps.
Mais	VER:impf	Mais
vas-y	NOM	vas-y
j'	PRO:PER	je
ai	VER:pres	avoir
pas	ADV	pas
assez	ADV	assez
bus	VER:pper	boire
pour	KON	pour
pleuré	VER:pper	pleurer
Je	PRO:PER	je
regardais	VER:impf	regarder
la	DET:ART	le
vidéo	NOM	vidéo
de	PRP	de
prime	NOM	prime
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
mais	KON	mais
vu	VER:pper	voir
qu'	KON	que
il	PRO:PER	il
cris	NOM	cri
fort	ADJ	fort
et	KON	et
tout	ADV	tout
le	DET:ART	le
temps	NOM	temps
les	DET:ART	le
gens	NOM	gens
ils	PRO:PER	il
doivent	VER:pres	devoir
entendre	VER:infi	entendre
et	KON	et
me	PRO:PER	me
trouver	VER:infi	trouver
bizarre	ADJ	bizarre
😕	NOM	😕
Quand	NAM	Quand
t'	PRO:PER	te
es	VER:pres	être
dans	PRP	dans
les	DET:ART	le
bouchons	NOM	bouchon
sur	PRP	sur
la	DET:ART	le
route	NOM	route
C	NUM	C
le	DET:ART	le
moment	NOM	moment
de	PRP	de
repérer	VER:infi	repérer
les	DET:ART	le
bg	NOM	bg
@luqiboune	NOM	@luqiboune
@FatiPalestine	ADJ	@FatiPalestine
alors	ADV	alors
moi	PRO:PER	moi
je	PRO:PER	je
suis	VER:pres	suivre|être
tres	VER:pper	tres
svt	NOM	svt
en	PRP	en
retard	NOM	retard
à	PRP	à
cause	NOM	cause
du	PRP:det	du
rer	ADJ	rer
b	NOM	b
et	KON	et
jms	NOM	jms
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
ca	VER:pper	ca
après	PRP	après
je	PRO:PER	je
suis	VER:pres	suivre|être
pas	ADV	pas
ds	VER:pper	ds
la	DET:ART	le
vente	NOM	vente
c	VER:futu	c
vrai	ADJ	vrai
Pour	NOM	Pour
bien	ADV	bien
commencer	VER:infi	commencer
une	DET:ART	un
journée	NOM	journée
,	PUN	,
rien	NOM	rien
de	PRP	de
tel	PRO:DEM	tel
que	PRO:REL	que
de	PRP	de
sprinter	VER:infi	sprinter
après	PRP	après
le	DET:ART	le
bus	NOM	bus
,	PUN	,
en	PRP	en
sandales	NOM	sandale
et	KON	et
avec	PRP	avec
le	DET:ART	le
legging	NOM	legging
qui	PRO:REL	qui
glisse.	VER:subi	glisse.
étranges	ADJ	étrange
ces	PRO:DEM	ce
gros	ADJ	gros
bouillons	NOM	bouillon
dans	PRP	dans
la	DET:ART	le
Vilaine	NAM	Vilaine
sous	PRP	sous
le	DET:ART	le
pont	NOM	pont
Odorico	NOM	Odorico
à	PRP	à
#rennes.	ABR	#rennes.
Un	ABR	Un
lien	NOM	lien
avec	PRP	avec
le	DET:ART	le
métro	NOM	métro
?	SENT	?
https://t.co/cJOHxfMpFT	NOM	https://t.co/cJOHxfMpFT
@Keeka__	ABR	@Keeka__
@Coco_Pistash	NOM	@Coco_Pistash
@Shun_UT	NOM	@Shun_UT
No	VER:subi	No
mentions.	VER:pper	mentions.
C'	NAM	C'
est	VER:pres	être
une	DET:ART	un
ville	NOM	ville
de	PRP	de
merde.	ABR	merde.
Vos	NAM	Vos
bus	VER:pper	boire
toutes	PRO:IND	tout
les	DET:ART	le
3h	NOM	3h
là	ADV	là
,	PUN	,
je	PRO:PER	je
dis	VER:pres	dire
non	ADV	non
à	PRP	à
cette	PRO:DEM	ce
zumba	ADJ	zumba
@LIGNEL_sncf	NOM	@LIGNEL_sncf
@Plusdetrains	ADJ	@Plusdetrains
C	NUM	C
est	NOM	est
quoi	PRO:REL	quoi
encore	ADV	encore
le	DET:ART	le
pb	NOM	pb
ce	PRO:DEM	ce
matin	NOM	matin
?	SENT	?
Pas	ADV	pas
de	PRP	de
RER	ABR	RER
A	PRP	à
et	KON	et
now	NOM	now
Coincé	VER:pper	coincer
à	PRP	à
Courbevoie	NAM	Courbevoie
sur	PRP	sur
La	DET:ART	le
L	NUM	L
...	PUN	...
@BFMTV	NOM	@BFMTV
Bonjour	NAM	Bonjour
pour	PRP	pour
information	NOM	information
le	PRO:PER	le
rer	VER:infi	rer
C	NUM	C
n	NOM	n
est	VER:pres	être
pas	ADV	pas
interrompu	VER:pper	interrompre
que	KON	que
dans	PRP	dans
le	DET:ART	le
centre	NOM	centre
de	PRP	de
Paris	NAM	Paris
mais	KON	mais
également	ADV	également
sur	PRP	sur
toute	PRO:IND	tout
la	DET:ART	le
branche	NOM	branche
Nord	NAM	Nord
(	PUN	(
@SNCF	NOM	@SNCF
@sncfMonAmour	NOM	@sncfMonAmour
Punaise	NAM	Punaise
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
un	DET:ART	un
autre	ADJ	autre
souci.	VER:futu	souci.
Je	PRO:PER	je
ne	ADV	ne
paie	VER:pres	payer
pas	ADV	pas
un	DET:ART	un
service	NOM	service
pour	PRP	pour
me	PRO:PER	me
faire	VER:infi	faire
arriver	VER:infi	arriver
en	PRP	en
retard	NOM	retard
chaque	PRO:IND	chaque
matin!	NOM	matin!
J'	ADJ	J'
vois	VER:pres	voir
le	DET:ART	le
temps	NOM	temps
grand	ADJ	grand
soleil	NOM	soleil
tout	ADV	tout
ca	ADJ	ca
,	PUN	,
j'	PRO:PER	je
bouge	VER:pres	bouger
prendre	VER:infi	prendre
le	DET:ART	le
bus	NOM	bus
pluie	NOM	pluie
sale	ADJ	sale
avec	PRP	avec
un	DET:ART	un
vent	NOM	vent
de	PRP	de
malade	ADJ	malade
@Julietsrgt	NOM	@Julietsrgt
@SophiieCa	VER:simp	@SophiieCa
Du	VER:pper	Du
genre	NOM	genre
les	DET:ART	le
italiens	NOM	italien
qui	PRO:REL	qui
refusent	VER:pres	refuser
de	PRP	de
nous	PRO:PER	nous
servir	VER:infi	servir
parce	KON	parce
que	PRO:REL	que
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
françaises	ADJ	français
,	PUN	,
bagarre	NOM	bagarre
général	ADJ	général
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
Jme	NAM	Jme
suis	VER:pres	suivre|être
dépêcher	VER:infi	dépêcher
en	PRP	en
pensant	ADJ	pensant
etre	NOM	etre
en	PRP	en
retard	NOM	retard
au	PRP:det	au
final	ADJ	final
j'	PRO:PER	je
attends	VER:pres	attendre
10min	NOM	10min
a	VER:pres	avoir
l'	DET:ART	le
arret	NOM	arret
de	PRP	de
bus	NOM	bus
en	PRP	en
plus	ADV	plus
jia	NOM	jia
trop	ADV	trop
chaud	NOM	chaud
SNCF	ABR	SNCF
:	PUN	:
la	DET:ART	le
poursuite	NOM	poursuite
de	PRP	de
la	DET:ART	le
grève	NOM	grève
votée	VER:pper	voter
malgré	PRP	malgré
l'	DET:ART	le
appel	NOM	appel
de	PRP	de
Pepy	NAM	Pepy
-	PUN	-
https://t.co/FEd3sd9zFh	NOM	https://t.co/FEd3sd9zFh
J'	NAM	J'
avais	VER:impf	avoir
la	DET:ART	le
flemme	NOM	flemme
de	PRP	de
prendre	VER:infi	prendre
le	DET:ART	le
rer	NOM	rer
g	ADJ	g
pete	VER:subp	pete
un	DET:ART	un
uber	NOM	uber
Merci	VER:pper	Merci
pour	PRP	pour
vos	DET:POS	votre
suppressions	NOM	suppression
de	PRP	de
trains	NOM	train
ce	PRO:DEM	ce
soir	NOM	soir
@RERE_SNCF[ASCII012CTRLC]Merci	VER:pper	@RERE_SNCF[ASCII012CTRLC]Merci
au	PRP:det	au
#RERA	VER:futu	#RERA
de	PRP	de
faire	VER:infi	faire
Auber/Val	NAM	Auber/Val
de	PRP	de
Fontenay.	NAM	Fontenay.
Et	NAM	Et
en	PRP	en
plus	ADV	plus
y	PRO:PER	y
a	VER:pres	avoir
la	DET:ART	le
clim'	ADJ	clim'
[ASCII012CTRLC]#SNCF	NOM	[ASCII012CTRLC]#SNCF
#RATP	NOM	#RATP
elodie	NOM	elodie
c	VER:subi	c
un	DET:ART	un
boulet	NOM	boulet
elle	PRO:PER	elle
avait	VER:impf	avoir
oublier	VER:infi	oublier
son	DET:POS	son
sac	NOM	sac
à	PRP	à
l'	DET:ART	le
arrêt	NOM	arrêt
de	PRP	de
bus	NOM	bus
on	PRO:PER	on
a	VER:pres	avoir
dû	VER:pper	devoir
en	PRP	en
prendre	VER:infi	prendre
un	DET:ART	un
autre	ADJ	autre
Les	DET:ART	le
bus	NOM	bus
tgl	ADJ	tgl
de	PRP	de
12h	NOM	12h
à	PRP	à
Herserange	NAM	Herserange
c'	PRO:DEM	ce
est	VER:pres	être
comment	ADV	comment
mdr	ADJ	mdr
—	PUN	—
c'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
merde	NOM	merde
https://t.co/7dDqo1GuEF	ADJ	https://t.co/7dDqo1GuEF
En	VER:simp	En
pleine	ADJ	plein
épidémie	NOM	épidémie
de	PRP	de
grippe/	ADJ	grippe/
gastro	NOM	gastro
,	PUN	,
le	DET:ART	le
mec	NOM	mec
qui	PRO:REL	qui
se	PRO:PER	se
colle	VER:pres	coller
à	PRP	à
toi	PRO:PER	toi
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
en	PRP	en
reniflant	VER:ppre	renifler
bruyamment	ADV	bruyamment
,	PUN	,
avant	PRP	avant
d'	PRP	de
essuyer	VER:infi	essuyer
sa	DET:POS	son
morve	NOM	morve
de	PRP	de
la	DET:ART	le
main	NOM	main
😖	ADJ	😖
J'	NAM	J'
ai	VER:pres	avoir
failli	VER:pper	faillir
me	PRO:PER	me
briser	VER:infi	briser
le	DET:ART	le
dos	NOM	dos
à	PRP	à
cause	NOM	cause
de	PRP	de
ce	PRO:DEM	ce
chauffeur	NOM	chauffeur
de	PRP	de
bus	NOM	bus
de	PRP	de
mes	DET:POS	mon
deux	NUM	deux
gn	NOM	gn
RT	VER:subi	RT
@RoutierPD	VER:pper	@RoutierPD
:	PUN	:
Belle	ADJ	beau
initiative	NOM	initiative
,	PUN	,
ça	PRO:DEM	cela
me	PRO:PER	me
rappelle	VER:pres	rappeler
la	DET:ART	le
fois	NOM	foi|fois
où	PRO:REL	où
la	DET:ART	le
SNCF	ABR	SNCF
a	VER:pres	avoir
gracieusement	ADV	gracieusement
mis	VER:pper	mettre
à	PRP	à
disposition	NOM	disposition
ses	DET:POS	son
wagons	NOM	wagon
à	PRP	à
nos	DET:POS	notre
voisins	NOM	voisin
en	PRP	en
42	NUM	@card@
https:/…	NOM	https:/…
ils	PRO:PER	il
ont	VER:pres	avoir
déjà	ADV	déjà
préparé	VER:pper	préparer
le	DET:ART	le
bus	NOM	bus
de	PRP	de
la	DET:ART	le
victoire	NOM	victoire
ptdr	ADJ	ptdr
quand	KON	quand
on	PRO:PER	on
vous	PRO:PER	vous
dis	VER:pres	dire
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
truqué	VER:pper	truquer
https://t.co/cx4WYrrUTL	NOM	https://t.co/cx4WYrrUTL
putain	ADJ	putain
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
les	DET:ART	le
fils	NOM	fil|fils
de	PRP	de
pute	NOM	pute
de	PRP	de
contrôleur	NOM	contrôleur
de	PRP	de
la	DET:ART	le
sncf	NOM	sncf
ils	PRO:PER	il
sont	VER:pres	être
chaud	ADJ	chaud
hein	INT	hein
Infotrafic	NAM	Infotrafic
#LigneH	NOM	#LigneH
:Interruption	NOM	:Interruption
entre	PRP	entre
Persan	NAM	Persan
et	KON	et
Ermont	NAM	Ermont
et	KON	et
Montsoult	NAM	Montsoult
jusqu'	PRP	jusque
à	PRP	à
fin	NOM	fin
de	PRP	de
service.	ABR	service.
[ASCII012CTRLC](Bus	NOM	[ASCII012CTRLC](Bus
de	PRP	de
substitution)	ADJ	substitution)
[ASCII012CTRLC]https://t.co/qAcB2ddbmC	NOM	[ASCII012CTRLC]https://t.co/qAcB2ddbmC
Un	VER:subi	Un
monsieur	NOM	monsieur
m'	PRO:PER	me
a	VER:pres	avoir
sauvé	VER:pper	sauver
!	SENT	!
Il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
RAMENE	NAM	RAMENE
au	PRP:det	au
Bourget	NAM	Bourget
...	PUN	...
Mais	VER:impf	Mais
franchement	ADV	franchement
djet	NOM	djet
manman	ADJ	manman
le	PRO:PER	le
rer	VER:infi	rer
B	VER:infi	B
si	KON	si
on	PRO:PER	on
me	PRO:PER	me
vire	VER:pres	virer
...	PUN	...
Je	PRO:PER	je
met	VER:pres	mettre
le	DET:ART	le
feu	NOM	feu
Non	NAM	Non
c'	PRO:DEM	ce
est	VER:pres	être
mort	NOM	mort
j'	PRO:PER	je
vais	VER:pres	aller
pas	ADV	pas
attendre	VER:infi	attendre
jusqu'	PRP	jusque
à	PRP	à
2h	NOM	2h
du	PRP:det	du
mat	NOM	mat
pour	PRP	pour
voir	VER:infi	voir
le	DET:ART	le
bus	NOM	bus
des	PRP:det	du
bleus...	NOM	bleus...
😰🇫🇷🇫🇷🇫🇷	ADJ	😰🇫🇷🇫🇷🇫🇷
@lucile013	ADJ	@lucile013
@ThXYCitizen	NOM	@ThXYCitizen
Elle	NAM	Elle
qui	PRO:REL	qui
a	VER:pres	avoir
offert	VER:pper	offrir
la	DET:ART	le
gratuité	NOM	gratuité
du	PRP:det	du
Métro	NAM	Métro
et	KON	et
bus	VER:pper	boire
pour	PRP	pour
les	DET:ART	le
clandestins	NOM	clandestin
qui	PRO:REL	qui
sont	VER:pres	être
des	PRP:det	du
délinquants	NOM	délinquant
territoriaux	ADJ	territorial
!	SENT	!
#Hidalgo	NOM	#Hidalgo
La	DET:ART	le
final	ADJ	final
je	PRO:PER	je
vais	VER:pres	aller
aller	VER:infi	aller
à	PRP	à
la	DET:ART	le
FanZone	NOM	FanZone
en	PRP	en
plus	ADV	plus
je	PRO:PER	je
vais	VER:pres	aller
bien	ADV	bien
pouvoir	VER:infi	pouvoir
pich	NOM	pich
cest	NOM	cest
qu'	KON	que
à	PRP	à
10	NUM	@card@
minutes	NOM	minute
de	PRP	de
bus	NOM	bus
de	PRP	de
chez	PRP	chez
moi	PRO:PER	moi
le	DET:ART	le
bébé	NOM	bébé
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
aurais-tu	VER:cond	aurais-tu
l'	DET:ART	le
amabilité	NOM	amabilité
de	PRP	de
fermer	VER:infi	fermer
ta	DET:POS	ton
gueule?	NOM	gueule?
Dites	VER:pres	dire
@SNCF	NOM	@SNCF
vous	PRO:PER	vous
imputez	VER:pres	imputer
le	DET:ART	le
retard	NOM	retard
du	PRP:det	du
6168	NUM	@card@
de	PRP	de
hier	VER:infi	hier
de	PRP	de
Toulon	NAM	Toulon
à	PRP	à
Paris	NAM	Paris
à	PRP	à
un	DET:ART	un
accident	NOM	accident
de	PRP	de
personnes	NOM	personne
et	KON	et
refusez	VER:pres	refuser
donc	ADV	donc
le	DET:ART	le
remboursement	NOM	remboursement
partiel	ADJ	partiel
1/2	NUM	@card@
du	PRP:det	du
coup	NOM	coup
demain	ADV	demain
jreprend	VER:pres	jreprend
le	DET:ART	le
bus	NOM	bus
,	PUN	,
donnez	VER:pres	donner
moi	PRO:PER	moi
la	DET:ART	le
blinde	NOM	blinde
de	PRP	de
nouvelles	ADJ	nouveau
musiques	NOM	musique
pr	ADJ	pr
évitez	VER:pres	éviter
les	DET:ART	le
gens	NOM	gens
qui	PRO:REL	qui
parlent	VER:pres	parler
trp	NOM	trp
dès	PRP	dès
le	DET:ART	le
matin	NOM	matin
Ya	VER:futu	Ya
une	DET:ART	un
fille	NOM	fille
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
avec	PRP	avec
un	DET:ART	un
pack	NOM	pack
de	PRP	de
lessive	NOM	lessive
,	PUN	,
jvous	NOM	jvous
jure	NOM	jure
des	PRP:det	du
fois	NOM	foi|fois
vous	PRO:PER	vous
êtes	VER:pres	être
bizarre	ADJ	bizarre
à	PRP	à
Blois	NAM	Blois
😂😂	ABR	😂😂
J'	NAM	J'
veux	VER:pres	vouloir
pas	ADV	pas
dire	VER:infi	dire
mais	KON	mais
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
pas	ADV	pas
un	DET:ART	un
peu	ADV	peu
exagérer	VER:infi	exagérer
de	PRP	de
consacrer	VER:infi	consacrer
tout	PRO:IND	tout
un	DET:ART	un
journal	NOM	journal
juste	ADJ	juste
pour	PRP	pour
le	DET:ART	le
foot	NOM	foot
?	SENT	?
En	PRO:PER	en
rentrant	VER:ppre	rentrer
de	PRP	de
la	DET:ART	le
fac	NOM	fac
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
une	DET:ART	un
baston	NOM	baston
de	PRP	de
regard	NOM	regard
avec	PRP	avec
un	DET:ART	un
ptit	NOM	ptit
de	PRP	de
4	NUM	@card@
ans	NOM	an
dans	PRP	dans
l'	DET:ART	le
bus.	ABR	bus.
J'	NAM	J'
l'	PRO:PER	la|le
ai	VER:pres	avoir
explosééé!	ADJ	explosééé!
RT	NOM	RT
@eric_srd	ADJ	@eric_srd
:	PUN	:
A	PRP	à
@TF1	NOM	@TF1
il	PRO:PER	il
on	PRO:PER	on
fais	VER:pres	faire
montrer	VER:infi	montrer
le	DET:ART	le
bus	NOM	bus
de	PRP	de
la	DET:ART	le
France	NAM	France
avec	ADV	avec
écris	VER:pres	écrire
champion	NOM	champion
d'	PRP	de
Europe	NAM	Europe
c'	PRO:DEM	ce
est	VER:pres	être
bizarre	ADJ	bizarre
quand	KON	quand
même	ADJ	même
😁😁	NOM	😁😁
ligne	VER:pres	ligner
317	NUM	@card@
de	PRP	de
mes	DET:POS	mon
couilles	NOM	couille
si	KON	si
tu	PRO:PER	tu
me	PRO:PER	me
fais	VER:pres	faire
encore	ADV	encore
un	DET:ART	un
bus	NOM	bus
fantôme	NOM	fantôme
qui	PRO:REL	qui
n'	ADV	ne
existe	VER:pres	exister
que	KON	que
dans	PRP	dans
les	DET:ART	le
horaires	NOM	horaire
je	PRO:PER	je
vais	VER:pres	aller
te	PRO:PER	te
soulever	VER:infi	soulever
@MalicieuxRenard	NOM	@MalicieuxRenard
Oui	ADJ	Oui
!	SENT	!
Je	PRO:PER	je
pourrai	VER:futu	pouvoir
continuer	VER:infi	continuer
de	PRP	de
continuer	VER:infi	continuer
de	PRP	de
pleurer	VER:infi	pleurer
le	DET:ART	le
matin	NOM	matin
en	PRP	en
sortant	VER:ppre	sortir
du	PRP:det	du
bus	NOM	bus
aka	NOM	aka
@RERB	NOM	@RERB
2	NUM	@card@
Robinson	NAM	Robinson
qui	PRO:REL	qui
se	PRO:PER	se
suivent	VER:pres	suivre
à	PRP	à
Châtelet	NAM	Châtelet
et	KON	et
le	DET:ART	le
St-Rémy	NAM	St-Rémy
dans	PRP	dans
13	NUM	@card@
mins.	ABR	mins.
Vous	NAM	Vous
vs	NOM	vs
moquez	VER:pres	moquer
du	PRP:det	du
monde	NOM	monde
?	SENT	?
Vs	NAM	Vs
pensez	VER:pres	penser
qu'	KON	que
on	PRO:PER	on
n'	ADV	ne
a	VER:pres	avoir
rien	ADV	rien
à	PRP	à
faire	VER:infi	faire
le	DET:ART	le
soir	NOM	soir
?	SENT	?
Mais	KON	mais
le	DET:ART	le
compte	NOM	compte
RER	ABR	RER
A	PRP	à
tellement	ADV	tellement
y'	ADJ	y'
a	VER:pres	avoir
des	PRP:det	du
problèmes	NOM	problème
sur	PRP	sur
la	DET:ART	le
ligne	NOM	ligne
même	ADJ	même
quand	KON	quand
le	DET:ART	le
service	NOM	service
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
commencé	VER:pper	commencer
ça	PRO:DEM	cela
annonce	VER:pres	annoncer
les	DET:ART	le
problèmes	NOM	problème
d'	PRP	de
avance	NOM	avance
#IrigoL3	ADJ	#IrigoL3
:	PUN	:
"Avrillé	VER:pper	"Avrillé
en	PRP	en
Transat"	NAM	Transat"
:	PUN	:
Bus	VER:pper	boire
déviés	VER:pper	dévier
rue	NOM	rue
Schweitzer	NAM	Schweitzer
par	PRP	par
Av.	NAM	Av.
de	PRP	de
Gaulle.	NAM	Gaulle.
Arrêts	NAM	Arrêts
Mairie	NOM	mairie
et	KON	et
Maufinée	NOM	Maufinée
reportés	VER:pper	reporter
av.	VER:simp	av.
de	PRP	de
Gaulle	NAM	Gaulle
@bxptste	ADJ	@bxptste
beh	NOM	beh
je	PRO:PER	je
suis	VER:pres	suivre|être
bien	ADV	bien
d'	PRP	de
accord	NOM	accord
c'	PRO:DEM	ce
est	VER:pres	être
du	PRP:det	du
n'	ADV	ne
importe	VER:pres	importer
quoi	PRO	quoi
mais	KON	mais
faire	VER:infi	faire
grève	NOM	grève
sur	PRP	sur
toutes	PRO:IND	tout
les	DET:ART	le
lignes	NOM	ligne
de	PRP	de
bus	NOM	bus
/	PUN	/
tram	NOM	tram
pendant	PRP	pendant
le	DET:ART	le
bac.....	ABR	bac.....
J'	NAM	J'
adore	VER:pres	adorer
quand	KON	quand
la	DET:ART	le
SNCF	ABR	SNCF
te	PRO:PER	te
dis	VER:pres	dire
d'	PRP	de
être	VER:infi	être
là	ADV	là
30min	ADJ	30min
avant	PRP	avant
l'	DET:ART	le
heure	NOM	heure
de	PRP	de
départ	NOM	départ
,	PUN	,
mais	KON	mais
qu'	KON	que
à	PRP	à
l'	DET:ART	le
heure	NOM	heure
dite	ADJ	dit
,	PUN	,
le	DET:ART	le
bus	NOM	bus
n'	ADV	ne
est	VER:pres	être
toujours	ADV	toujours
pas	ADV	pas
là.	ADJ	là.
#OuiBus	NOM	#OuiBus
@MarCharlott	NOM	@MarCharlott
Sinon	NAM	Sinon
@JBG2878	ADJ	@JBG2878
,	PUN	,
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
aussi	ADV	aussi
utiliser	VER:infi	utiliser
d'	PRP	de
autres	ADJ	autre
moyens	NOM	moyen
de	PRP	de
transport	NOM	transport
comme	KON	comme
le	DET:ART	le
bus	NOM	bus
ou	KON	ou
le	DET:ART	le
vélo.	ABR	vélo.
Vous	NAM	Vous
serez	VER:futu	être
en	PRP	en
meilleure	ADJ	meilleur
santé.	NOM	santé.
@Elenacrsr	ADJ	@Elenacrsr
2)	ADJ	2)
une	DET:ART	un
fille	NOM	fille
voulait	VER:impf	vouloir
monter	VER:infi	monter
et	KON	et
vu	VER:pper	voir
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
bagarre	NOM	bagarre
pour	PRP	pour
acceder	VER:infi	acceder
au	PRP:det	au
bus	NOM	bus
,	PUN	,
elle	PRO:PER	elle
a	VER:pres	avoir
mis	VER:pper	mettre
sa	DET:POS	son
main	NOM	main
pour	PRP	pour
bloquer	VER:infi	bloquer
les	DET:ART	le
gens	NOM	gens
j'	PRO:PER	je
ai	VER:pres	avoir
vrmnt	VER:pper	vrmnt
la	DET:ART	le
phobie	NOM	phobie
d'	PRP	de
être	VER:infi	être
coller	VER:infi	coller
à	PRP	à
des	PRP:det	du
gens	NOM	gens
dans	PRP	dans
le	DET:ART	le
rer	NOM	rer
c	VER:futu	c
trop	ADV	trop
Nan	VER:pper	Nan
mais	KON	mais
la	DET:ART	le
meuf	NOM	meuf
de	PRP	de
mon	DET:POS	mon
bus	NOM	bus
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
spécimen	NOM	spécimen
mdrrrrr	ADJ	mdrrrrr
pour	PRP	pour
une	DET:ART	un
fois	NOM	foi|fois
y'	ADJ	y'
a	VER:pres	avoir
pas	ADV	pas
vla	VER:simp	vla
le	DET:ART	le
monde	NOM	monde
dans	PRP	dans
ce	PRO:DEM	ce
bus	NOM	bus
qui	PRO:REL	qui
pue	VER:pres	puer
là	ADV	là
@reseau_tan	NOM	@reseau_tan
Bonjour	NAM	Bonjour
c'	PRO:DEM	ce
est	VER:pres	être
encore	ADV	encore
possible	ADJ	possible
de	PRP	de
prendre	VER:infi	prendre
la	DET:ART	le
navette	NOM	navette
entre	PRP	entre
Neustrie	NAM	Neustrie
et	KON	et
l'	DET:ART	le
aéroport	NOM	aéroport
?	SENT	?
Pas	ADV	pas
de	PRP	de
soucis	NOM	souci
prévu	VER:pper	prévoir
sur	PRP	sur
le	DET:ART	le
bus	NOM	bus
40	NUM	@card@
?	SENT	?
Merci	NOM	merci
=)	ABR	=)
La	DET:ART	le
sonnerie	NOM	sonnerie
de	PRP	de
son	DET:POS	son
portable	ADJ	portable
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
son	NOM	son
de	PRP	de
l'	DET:ART	le
annonce	NOM	annonce
SNCF.	ABR	SNCF.
Un	ABR	Un
